Class,Realm,Index,Name,Level,Cost,Fail
"Force-Trainer","Nature",9,"Stone to Mud",10,8,80
"Force-Trainer","Nature",10,"Frost Bolt",11,9,40
"Force-Trainer","Nature",11,"Nature Awareness",12,10,40
"Force-Trainer","Nature",12,"Fire Bolt",14,12,55
"Force-Trainer","Nature",13,"Ray of Sunlight",16,12,55
"Force-Trainer","Nature",14,"Entangle",18,22,65
"Force-Trainer","Nature",15,"Nature's Gate",31,31,75
"Force-Trainer","Nature",16,"Herbal Healing",40,60,90
"Force-Trainer","Nature",17,"Stair Building",14,14,50
"Force-Trainer","Nature",18,"Stone Skin",16,16,70
"Force-Trainer","Nature",19,"Resistance True",22,30,85
"Force-Trainer","Nature",20,"Forest Creation",27,33,85
"Force-Trainer","Nature",21,"Stone Tell",40,40,90
"Force-Trainer","Nature",22,"Wall of Stone",45,55,90
"Force-Trainer","Nature",23,"Protect from Corrosion",46,80,90
"Force-Trainer","Nature",24,"Call Sunlight",48,40,75
"Force-Trainer","Nature",25,"Earthquake",28,28,60
"Force-Trainer","Nature",26,"Fire Storm",30,30,60
"Force-Trainer","Nature",27,"Blizzard",35,50,75
"Force-Trainer","Nature",28,"Lightning Storm",33,33,75
"Force-Trainer","Nature",29,"Whirlpool",38,38,75
"Force-Trainer","Nature",30,"Ice Bolt",43,45,75
"Force-Trainer","Nature",31,"Gravity Storm",45,45,75
"Force-Trainer","Nature",32,"Nature's Wrath",48,85,75
"Force-Trainer","Death",1,"Detect Unlife",1,1,25
"Force-Trainer","Death",2,"Malediction",2,2,25
"Force-Trainer","Death",3,"Detect Evil",3,3,25
"Force-Trainer","Death",4,"Stinking Cloud",4,4,27
"Force-Trainer","Death",5,"Black Sleep",7,7,30
"Force-Trainer","Death",6,"Undead Resistance",9,10,75
"Force-Trainer","Death",7,"Horrify",10,10,30
"Force-Trainer","Death",8,"Enslave Undead",12,12,40
"Force-Trainer","Death",9,"Orb of Entropy",14,14,40
"Force-Trainer","Death",10,"Nether Bolt",16,16,30
"Force-Trainer","Death",11,"Cloud kill",21,21,50
"Force-Trainer","Death",12,"Genocide One",27,27,85
"Force-Trainer","Death",13,"Poison Branding",33,75,90
"Force-Trainer","Death",14,"Vampiric Drain",36,35,60
"Force-Trainer","Death",15,"Animate dead",44,55,80
"Force-Trainer","Death",16,"Genocide",46,45,95
"Force-Trainer","Death",17,"Berserk",10,22,80
"Force-Trainer","Death",18,"Invoke Spirits",12,18,80
"Force-Trainer","Death",19,"Dark Bolt",14,18,30
"Force-Trainer","Death",20,"Battle Frenzy",30,30,75
"Force-Trainer","Death",21,"Vampiric Branding",42,90,70
"Force-Trainer","Death",22,"Vampirism True",43,40,60
"Force-Trainer","Death",23,"Nether Wave",43,44,70
"Force-Trainer","Death",24,"Darkness Storm",45,50,80
"Force-Trainer","Death",25,"Death Ray",24,24,75
"Force-Trainer","Death",26,"Raise the Dead",33,85,85
"Force-Trainer","Death",27,"Esoteria",35,45,95
"Force-Trainer","Death",28,"Polymorph Vampire",39,55,80
"Force-Trainer","Death",29,"Restore Life",46,55,75
"Force-Trainer","Death",30,"Mass Genocide",48,80,80
"Force-Trainer","Death",31,"Nether Storm",50,90,90
"Force-Trainer","Death",32,"Wraithform",50,115,95
"Force-Trainer","Craft",1,"Minor Enchantment",1,2,30
"Force-Trainer","Craft",2,"Regeneration",3,3,35
"Force-Trainer","Craft",3,"Satisfy Hunger",5,4,40
"Force-Trainer","Craft",4,"Resist Cold",7,8,45
"Force-Trainer","Craft",5,"Resist Fire",8,8,45
"Force-Trainer","Craft",6,"Heroism",10,10,50
"Force-Trainer","Craft",7,"Resist Lightning",12,8,45
"Force-Trainer","Craft",8,"Resist Acid",13,8,45
"Force-Trainer","Craft",9,"See Invisibility",15,17,55
"Force-Trainer","Craft",10,"Remove Curse",20,20,60
"Force-Trainer","Craft",11,"Resist Poison",22,22,65
"Force-Trainer","Craft",12,"Berserk",25,24,80
"Force-Trainer","Craft",13,"Self Knowledge",26,25,85
"Force-Trainer","Craft",14,"Identify",31,30,60
"Force-Trainer","Craft",15,"Curing",34,28,55
"Force-Trainer","Craft",16,"Elemental Branding",44,80,80
"Force-Trainer","Craft",17,"Telepathy",16,16,55
"Force-Trainer","Craft",18,"Stone Skin",18,13,70
"Force-Trainer","Craft",19,"Resistance",24,25,85
"Force-Trainer","Craft",20,"Haste Self",28,18,70
"Force-Trainer","Craft",21,"Whirlwind Attack",35,40,60
"Force-Trainer","Craft",22,"Polish Shield",38,55,75
"Force-Trainer","Craft",23,"Weaponmastery",45,100,95
"Force-Trainer","Craft",24,"Magical Armor",48,65,75
"Force-Trainer","Craft",25,"Remove All Curse",17,17,70
"Force-Trainer","Craft",26,"Walk through Wall",35,60,80
"Force-Trainer","Craft",27,"Knowledge True",40,55,90
"Force-Trainer","Craft",28,"Enchantment",43,100,95
"Force-Trainer","Craft",29,"Crafting",45,110,80
"Force-Trainer","Craft",30,"Living Trump",47,120,90
"Force-Trainer","Craft",31,"Immunity",50,75,90
"Force-Trainer","Crusade",1,"Punishment",1,1,20
"Force-Trainer","Crusade",2,"Detect Evil",3,1,30
"Force-Trainer","Crusade",3,"Remove Fear",5,4,35
"Force-Trainer","Crusade",4,"Scare Monster",8,8,30
"Force-Trainer","Crusade",5,"Sanctuary",9,9,50
"Force-Trainer","Crusade",6,"Portal",13,12,50
"Force-Trainer","Crusade",7,"Star Dust",15,14,55
"Force-Trainer","Crusade",8,"Purify",17,12,55
"Force-Trainer","Crusade",9,"Scatter Evil",18,18,50
"Force-Trainer","Crusade",10,"Holy Orb",22,19,55
"Force-Trainer","Crusade",11,"Exorcism",24,22,50
"Force-Trainer","Crusade",12,"Remove Curse",27,25,80
"Force-Trainer","Crusade",13,"Sense Unseen",29,28,65
"Force-Trainer","Crusade",14,"Protection from Evil",34,28,65
"Force-Trainer","Crusade",15,"Judgment Thunder",43,43,85
"Force-Trainer","Crusade",16,"Holy Word",40,40,85
"Force-Trainer","Crusade",17,"Unbarring Ways",8,8,33
"Force-Trainer","Crusade",18,"Arrest",20,20,60
"Force-Trainer","Crusade",19,"Angelic Cloak",25,21,65
"Force-Trainer","Crusade",20,"Dispel Undead & Demons",28,28,60
"Force-Trainer","Crusade",21,"Dispel Evil",35,32,70
"Force-Trainer","Crusade",22,"Holy Blade",38,80,95
"Force-Trainer","Crusade",23,"Star Burst",46,55,80
"Force-Trainer","Crusade",24,"Summon Angel",48,111,85
"Force-Trainer","Crusade",25,"Heroism",10,10,66
"Force-Trainer","Crusade",26,"Dispel Curse",35,45,80
"Force-Trainer","Crusade",27,"Banish Evil",36,33,75
"Force-Trainer","Crusade",28,"Armageddon",42,40,80
"Force-Trainer","Crusade",29,"An Eye for an Eye",44,50,80
"Force-Trainer","Crusade",30,"Wrath of the God",47,80,90
"Force-Trainer","Crusade",31,"Divine Intervention",48,100,90
"Force-Trainer","Crusade",32,"Crusade",50,100,80
"Blood-Mage","Life",1,"Cure Light Wounds",1,1,30
"Blood-Mage","Life",2,"Bless",3,2,35
"Blood-Mage","Life",3,"Regeneration",4,3,35
"Blood-Mage","Life",4,"Call Light",5,5,35
"Blood-Mage","Life",5,"Detect Doors & Traps",7,7,35
"Blood-Mage","Life",6,"Cure Medium Wounds",9,8,40
"Blood-Mage","Life",7,"Cure Poison",12,12,40
"Blood-Mage","Life",8,"Satisfy Hunger",15,14,45
"Blood-Mage","Life",9,"Remove Curse",16,16,45
"Blood-Mage","Life",10,"Fasting",17,17,50
"Blood-Mage","Life",11,"Cure Critical Wounds",18,18,50
"Blood-Mage","Life",12,"Resist Heat and Cold",19,19,50
"Blood-Mage","Life",13,"Sense Surroundings",20,20,50
"Blood-Mage","Life",14,"Turn Undead",23,23,50
"Blood-Mage","Life",15,"Healing",30,40,75
"Blood-Mage","Life",16,"Glyph of Warding",35,70,75
"Blood-Mage","Life",17,"Dispel Curse",26,30,50
"Blood-Mage","Life",18,"Perception",28,25,70
"Blood-Mage","Life",19,"Dispel Undead",33,33,60
"Blood-Mage","Life",20,"Sustaining",35,35,60
"Blood-Mage","Life",21,"Cure Mutation",35,35,70
"Blood-Mage","Life",22,"Word of Recall",35,55,80
"Blood-Mage","Life",23,"Transcendence",39,40,80
"Blood-Mage","Life",24,"Warding True",46,70,80
"Blood-Mage","Life",25,"Sterilization",9,15,50
"Blood-Mage","Life",26,"Detection",25,25,50
"Blood-Mage","Life",27,"Annihilate Undead",35,55,80
"Blood-Mage","Life",28,"Clairvoyance",42,100,80
"Blood-Mage","Life",29,"Restoration",45,90,80
"Blood-Mage","Life",30,"Healing True",48,50,80
"Blood-Mage","Life",31,"Holy Vision",49,100,80
"Blood-Mage","Life",32,"Ultimate Resistance",50,100,80
"Blood-Mage","Sorcery",1,"Detect Monsters",1,1,23
"Blood-Mage","Sorcery",2,"Phase Door",1,2,24
"Blood-Mage","Sorcery",3,"Detect Doors and Traps",3,3,25
"Blood-Mage","Sorcery",4,"Light Area",3,3,30
"Blood-Mage","Sorcery",5,"Confuse Monster",4,4,30
"Blood-Mage","Sorcery",6,"Teleport",5,5,35
"Blood-Mage","Sorcery",7,"Sleep Monster",6,5,30
"Blood-Mage","Sorcery",8,"Recharging",7,7,75
"Blood-Mage","Sorcery",9,"Magic Mapping",9,7,75
"Blood-Mage","Sorcery",10,"Mass Identify",10,7,75
"Blood-Mage","Sorcery",11,"Slow Monster",11,7,75
"Blood-Mage","Sorcery",12,"Mass Stasis",13,7,50
"Blood-Mage","Sorcery",13,"Teleport Away",18,12,60
"Blood-Mage","Sorcery",14,"Haste Self",22,12,60
"Blood-Mage","Sorcery",15,"Detection True",28,20,70
"Blood-Mage","Sorcery",16,"Identify True",33,30,75
"Blood-Mage","Sorcery",17,"Inventory Protection",3,3,25
"Blood-Mage","Sorcery",18,"Stair Creation",10,10,80
"Blood-Mage","Sorcery",19,"Sense Minds",14,10,60
"Blood-Mage","Sorcery",20,"Teleport to town",18,30,70
"Blood-Mage","Sorcery",21,"Self Knowledge",20,18,85
"Blood-Mage","Sorcery",22,"Teleport Level",20,18,60
"Blood-Mage","Sorcery",23,"Word of Recall",25,25,75
"Blood-Mage","Sorcery",24,"Dimension Door",40,40,80
"Blood-Mage","Sorcery",25,"Probing",10,10,40
"Blood-Mage","Sorcery",26,"Door Creation",20,20,80
"Blood-Mage","Sorcery",27,"Telekinesis",25,25,75
"Blood-Mage","Sorcery",28,"Clairvoyance",30,40,80
"Blood-Mage","Sorcery",29,"Device Mastery",40,65,90
"Blood-Mage","Sorcery",30,"Alchemy",42,50,90
"Blood-Mage","Sorcery",31,"Banishment",43,40,55
"Blood-Mage","Sorcery",32,"Globe of Invulnerability",45,70,85
"Blood-Mage","Nature",1,"Detect Creatures",1,1,23
"Blood-Mage","Nature",2,"Lightning",3,3,25
"Blood-Mage","Nature",3,"Detect Doors and Traps",3,3,25
"Blood-Mage","Nature",4,"Produce Food",4,4,35
"Blood-Mage","Nature",5,"Daylight",4,4,50
"Blood-Mage","Nature",6,"Wind Walker",4,5,50
"Blood-Mage","Nature",7,"Resist Environment",5,5,50
"Blood-Mage","Nature",8,"Cure Wounds & Poison",5,5,35
"Blood-Mage","Nature",9,"Stone to Mud",5,5,40
"Blood-Mage","Nature",10,"Frost Bolt",5,5,30
"Blood-Mage","Nature",11,"Nature Awareness",7,6,45
"Blood-Mage","Nature",12,"Fire Bolt",7,6,40
"Blood-Mage","Nature",13,"Ray of Sunlight",9,6,30
"Blood-Mage","Nature",14,"Entangle",19,12,55
"Blood-Mage","Nature",15,"Nature's Gate",25,25,90
"Blood-Mage","Nature",17,"Stair Building",9,12,40
"Blood-Mage","Nature",18,"Stone Skin",10,12,75
"Blood-Mage","Nature",19,"Resistance True",15,20,85
"Blood-Mage","Nature",20,"Forest Creation",20,22,80
"Blood-Mage","Nature",21,"Stone Tell",37,40,90
"Blood-Mage","Nature",22,"Wall of Stone",38,45,75
"Blood-Mage","Nature",23,"Protect from Corrosion",40,90,90
"Blood-Mage","Nature",24,"Call Sunlight",42,35,90
"Blood-Mage","Nature",25,"Earthquake",20,18,60
"Blood-Mage","Nature",26,"Fire Storm",23,23,80
"Blood-Mage","Nature",27,"Blizzard",25,25,75
"Blood-Mage","Nature",28,"Lightning Storm",30,27,75
"Blood-Mage","Nature",29,"Whirlpool",35,30,85
"Blood-Mage","Nature",30,"Ice Bolt",37,40,75
"Blood-Mage","Nature",31,"Gravity Storm",40,40,75
"Blood-Mage","Nature",32,"Nature's Wrath",40,75,65
"Blood-Mage","Chaos",1,"Magic Missile",1,1,20
"Blood-Mage","Chaos",2,"Trap / Door Destruction",1,2,22
"Blood-Mage","Chaos",3,"Flash of Light",2,2,25
"Blood-Mage","Chaos",4,"Touch of Confusion",5,5,30
"Blood-Mage","Chaos",5,"Mana Burst",9,6,50
"Blood-Mage","Chaos",6,"Fire Bolt",13,9,45
"Blood-Mage","Chaos",7,"Fist of Force",14,9,45
"Blood-Mage","Chaos",8,"Teleport Self",15,9,35
"Blood-Mage","Chaos",9,"Wonder",17,10,25
"Blood-Mage","Chaos",10,"Chaos Bolt",19,12,45
"Blood-Mage","Chaos",11,"Sonic Boom",21,13,45
"Blood-Mage","Chaos",12,"Doom Bolt",23,15,50
"Blood-Mage","Chaos",13,"Fire Ball",25,16,50
"Blood-Mage","Chaos",14,"Teleport Other",25,18,60
"Blood-Mage","Chaos",15,"Word of Destruction",30,20,80
"Blood-Mage","Chaos",16,"Invoke Logrus",33,40,85
"Blood-Mage","Chaos",17,"Polymorph Other",11,7,45
"Blood-Mage","Chaos",18,"Chain Lightning",15,15,80
"Blood-Mage","Chaos",19,"Arcane Binding",16,14,80
"Blood-Mage","Chaos",20,"Disintegrate",25,25,85
"Blood-Mage","Chaos",21,"Alter Reality",30,25,85
"Blood-Mage","Chaos",22,"Magic Rocket",35,41,80
"Blood-Mage","Chaos",23,"Chaos Branding",45,90,80
"Blood-Mage","Chaos",24,"Summon Demon",47,100,90
"Blood-Mage","Chaos",25,"Beam of Gravity",20,20,66
"Blood-Mage","Chaos",26,"Meteor Swarm",35,32,85
"Blood-Mage","Chaos",27,"Flame Strike",37,34,75
"Blood-Mage","Chaos",28,"Call Chaos",39,42,85
"Blood-Mage","Chaos",29,"Polymorph Self",42,50,85
"Blood-Mage","Chaos",30,"Mana Storm",45,58,85
"Blood-Mage","Chaos",31,"Breathe Logrus",48,100,80
"Blood-Mage","Chaos",32,"Call the Void",49,100,85
"Blood-Mage","Death",1,"Detect Unlife",1,1,25
"Blood-Mage","Death",2,"Malediction",2,2,25
"Blood-Mage","Death",3,"Detect Evil",2,2,25
"Blood-Mage","Death",4,"Stinking Cloud",3,3,27
"Blood-Mage","Death",5,"Black Sleep",5,5,30
"Blood-Mage","Death",6,"Undead Resistance",7,10,75
"Blood-Mage","Death",7,"Horrify",9,9,30
"Blood-Mage","Death",8,"Enslave Undead",10,10,30
"Blood-Mage","Death",9,"Orb of Entropy",12,12,40
"Blood-Mage","Death",10,"Nether Bolt",13,12,30
"Blood-Mage","Death",11,"Cloud kill",18,15,50
"Blood-Mage","Death",12,"Genocide One",24,21,60
"Blood-Mage","Death",13,"Poison Branding",30,75,80
"Blood-Mage","Death",14,"Vampiric Drain",32,30,60
"Blood-Mage","Death",15,"Animate dead",36,35,80
"Blood-Mage","Death",16,"Genocide",39,30,95
"Blood-Mage","Death",17,"Berserk",10,20,80
"Blood-Mage","Death",18,"Invoke Spirits",10,15,80
"Blood-Mage","Death",19,"Dark Bolt",11,11,30
"Blood-Mage","Death",20,"Battle Frenzy",30,25,75
"Blood-Mage","Death",21,"Vampiric Branding",34,90,70
"Blood-Mage","Death",22,"Vampirism True",36,45,80
"Blood-Mage","Death",23,"Nether Wave",38,35,70
"Blood-Mage","Death",24,"Darkness Storm",40,40,70
"Blood-Mage","Death",25,"Death Ray",20,20,75
"Blood-Mage","Death",26,"Raise the Dead",25,66,95
"Blood-Mage","Death",27,"Esoteria",30,40,95
"Blood-Mage","Death",28,"Polymorph Vampire",35,40,80
"Blood-Mage","Death",29,"Restore Life",42,50,75
"Blood-Mage","Death",30,"Mass Genocide",43,75,80
"Blood-Mage","Death",31,"Nether Storm",45,58,85
"Blood-Mage","Death",32,"Wraithform",47,100,90
"Blood-Mage","Trump",1,"Phase Door",1,1,25
"Blood-Mage","Trump",2,"Trump Spiders",3,3,25
"Blood-Mage","Trump",3,"Shuffle",5,5,37
"Blood-Mage","Trump",4,"Reset Recall",6,6,40
"Blood-Mage","Trump",5,"Teleport",7,7,20
"Blood-Mage","Trump",6,"Trump Spying",11,12,30
"Blood-Mage","Trump",7,"Teleport Away",14,15,30
"Blood-Mage","Trump",8,"Trump Animals",18,20,30
"Blood-Mage","Trump",9,"Trump Reach",20,20,40
"Blood-Mage","Trump",10,"Trump Kamikaze",23,20,35
"Blood-Mage","Trump",11,"Phantasmal Servant",25,24,30
"Blood-Mage","Trump",12,"Haste Monster",30,28,40
"Blood-Mage","Trump",13,"Teleport Level",33,30,35
"Blood-Mage","Trump",14,"Dimension Door",35,33,45
"Blood-Mage","Trump",15,"Word of Recall",40,35,40
"Blood-Mage","Trump",16,"Banish",42,40,35
"Blood-Mage","Trump",17,"Swap Position",22,35,70
"Blood-Mage","Trump",18,"Trump Undead",24,24,35
"Blood-Mage","Trump",19,"Trump Reptiles",26,26,35
"Blood-Mage","Trump",20,"Trump Monsters",30,25,35
"Blood-Mage","Trump",21,"Trump Hounds",30,30,35
"Blood-Mage","Trump",22,"Trump Branding",35,70,40
"Blood-Mage","Trump",23,"Living Trump",40,100,45
"Blood-Mage","Trump",24,"Trump Cyberdemon",45,100,45
"Blood-Mage","Trump",25,"Trump Divination",30,30,30
"Blood-Mage","Trump",26,"Trump Lore",35,50,45
"Blood-Mage","Trump",27,"Heal Monster",36,55,40
"Blood-Mage","Trump",28,"Trump Dragon",39,80,40
"Blood-Mage","Trump",29,"Trump Meteor",41,45,70
"Blood-Mage","Trump",30,"Trump Demon",47,100,40
"Blood-Mage","Trump",31,"Trump Greater Undead",48,100,40
"Blood-Mage","Trump",32,"Trump Ancient Dragon",49,100,40
"Blood-Mage","Arcane",1,"Zap",1,1,20
"Blood-Mage","Arcane",2,"Wizard Lock",1,1,33
"Blood-Mage","Arcane",3,"Detect Invisibility",1,1,33
"Blood-Mage","Arcane",4,"Detect Monsters",2,1,33
"Blood-Mage","Arcane",5,"Blink",2,2,33
"Blood-Mage","Arcane",6,"Light Area",4,4,40
"Blood-Mage","Arcane",7,"Trap & Door Destruction",5,5,33
"Blood-Mage","Arcane",8,"Cure Light Wounds",6,5,44
"Blood-Mage","Arcane",9,"Detect Doors & Traps",7,6,40
"Blood-Mage","Arcane",10,"Phlogiston",8,8,60
"Blood-Mage","Arcane",11,"Detect Treasure",9,8,50
"Blood-Mage","Arcane",12,"Detect Enchantment",9,9,50
"Blood-Mage","Arcane",13,"Detect Objects",9,9,50
"Blood-Mage","Arcane",14,"Cure Poison",11,10,50
"Blood-Mage","Arcane",15,"Resist Cold",12,12,50
"Blood-Mage","Arcane",16,"Resist Fire",13,12,50
"Blood-Mage","Arcane",17,"Resist Lightning",14,12,50
"Blood-Mage","Arcane",18,"Resist Acid",15,12,50
"Blood-Mage","Arcane",19,"Cure Medium Wounds",16,14,33
"Blood-Mage","Arcane",20,"Teleport",18,15,50
"Blood-Mage","Arcane",21,"Identify",20,20,60
"Blood-Mage","Arcane",22,"Stone to Mud",22,16,60
"Blood-Mage","Arcane",23,"Ray of Light",25,18,60
"Blood-Mage","Arcane",24,"Satisfy Hunger",28,20,70
"Blood-Mage","Arcane",25,"See Invisible",28,20,60
"Blood-Mage","Arcane",26,"Resist Poison",31,25,70
"Blood-Mage","Arcane",27,"Teleport Level",35,35,80
"Blood-Mage","Arcane",28,"Teleport Away",40,30,70
"Blood-Mage","Arcane",29,"Recharging",41,30,66
"Blood-Mage","Arcane",30,"Detection",42,30,80
"Blood-Mage","Arcane",31,"Word of Recall",45,50,70
"Blood-Mage","Arcane",32,"Clairvoyance",49,100,80
"Blood-Mage","Craft",1,"Minor Enchantment",1,1,20
"Blood-Mage","Craft",2,"Regeneration",2,2,20
"Blood-Mage","Craft",3,"Satisfy Hunger",3,3,30
"Blood-Mage","Craft",4,"Resist Cold",5,5,35
"Blood-Mage","Craft",5,"Resist Fire",6,5,35
"Blood-Mage","Craft",6,"Heroism",8,6,45
"Blood-Mage","Craft",7,"Resist Lightning",9,5,35
"Blood-Mage","Craft",8,"Resist Acid",10,5,35
"Blood-Mage","Craft",9,"See Invisibility",12,12,45
"Blood-Mage","Craft",10,"Remove Curse",15,14,40
"Blood-Mage","Craft",11,"Resist Poison",17,15,60
"Blood-Mage","Craft",12,"Berserk",20,17,55
"Blood-Mage","Craft",13,"Self Knowledge",23,18,85
"Blood-Mage","Craft",14,"Identify",26,22,50
"Blood-Mage","Craft",15,"Curing",29,30,60
"Blood-Mage","Craft",16,"Elemental Branding",38,65,95
"Blood-Mage","Craft",17,"Telepathy",12,12,45
"Blood-Mage","Craft",18,"Stone Skin",14,10,75
"Blood-Mage","Craft",19,"Resistance",20,20,85
"Blood-Mage","Craft",20,"Haste Self",24,12,60
"Blood-Mage","Craft",21,"Whirlwind Attack",30,35,60
"Blood-Mage","Craft",22,"Polish Shield",34,50,70
"Blood-Mage","Craft",23,"Weaponmastery",41,60,70
"Blood-Mage","Craft",24,"Magical Armor",45,55,70
"Blood-Mage","Craft",25,"Remove All Curse",14,14,65
"Blood-Mage","Craft",26,"Walk through Wall",30,55,80
"Blood-Mage","Craft",27,"Knowledge True",36,45,90
"Blood-Mage","Craft",28,"Enchantment",38,100,95
"Blood-Mage","Craft",29,"Crafting",40,100,90
"Blood-Mage","Craft",30,"Living Trump",43,100,70
"Blood-Mage","Craft",31,"Immunity",47,70,80
"Blood-Mage","Craft",32,"Mana Branding",50,70,80
"Blood-Mage","Daemon",1,"Magic Missile",1,1,20
"Blood-Mage","Daemon",2,"Detect Unlife",2,1,22
"Blood-Mage","Daemon",3,"Evil Bless",3,2,25
"Blood-Mage","Daemon",4,"Resist Fire",4,5,30
"Blood-Mage","Daemon",5,"Horrify",7,5,45
"Blood-Mage","Daemon",6,"Nether Bolt",10,7,40
"Blood-Mage","Daemon",7,"Summon Manes",11,9,35
"Blood-Mage","Daemon",8,"Hellish Flame",13,13,40
"Blood-Mage","Daemon",9,"Dominate Demon",15,14,45
"Blood-Mage","Daemon",10,"Vision",17,15,60
"Blood-Mage","Daemon",11,"Resist Nether",20,18,50
"Blood-Mage","Daemon",12,"Plasma bolt",23,15,50
"Blood-Mage","Daemon",13,"Fire Ball",25,16,50
"Blood-Mage","Daemon",14,"Fire Branding",30,75,80
"Blood-Mage","Daemon",15,"Nether Ball",32,28,70
"Blood-Mage","Daemon",16,"Summon Demon",36,70,85
"Blood-Mage","Daemon",17,"Devilish Eye",12,12,45
"Blood-Mage","Daemon",18,"Devilish Cloak",15,20,60
"Blood-Mage","Daemon",19,"The Flow of Lava",25,22,65
"Blood-Mage","Daemon",20,"Plasma Ball",34,30,80
"Blood-Mage","Daemon",21,"Polymorph Demon",35,40,80
"Blood-Mage","Daemon",22,"Nether Wave",37,35,85
"Blood-Mage","Daemon",23,"Kiss of Succubus",35,40,80
"Blood-Mage","Daemon",24,"Doom Hand",46,80,80
"Blood-Mage","Daemon",25,"Raise the Morale",9,9,50
"Blood-Mage","Daemon",26,"Immortal Body",26,25,85
"Blood-Mage","Daemon",27,"Insanity Circle",36,35,80
"Blood-Mage","Daemon",28,"Explode Pets",41,50,85
"Blood-Mage","Daemon",29,"Summon Greater Demon",43,100,90
"Blood-Mage","Daemon",30,"Hellfire",45,95,90
"Blood-Mage","Daemon",31,"Send to Hell",47,85,80
"Blood-Mage","Daemon",32,"Polymorph Demonlord",49,80,85
"Blood-Mage","Crusade",1,"Punishment",1,1,20
"Blood-Mage","Crusade",2,"Detect Evil",2,1,15
"Blood-Mage","Crusade",3,"Remove Fear",4,3,25
"Blood-Mage","Crusade",4,"Scare Monster",6,4,30
"Blood-Mage","Crusade",5,"Sanctuary",7,5,34
"Blood-Mage","Crusade",6,"Portal",9,7,30
"Blood-Mage","Crusade",7,"Star Dust",10,10,45
"Blood-Mage","Crusade",8,"Purify",15,11,55
"Blood-Mage","Crusade",9,"Scatter Evil",17,15,55
"Blood-Mage","Crusade",10,"Holy Orb",17,14,50
"Blood-Mage","Crusade",11,"Exorcism",21,19,60
"Blood-Mage","Crusade",12,"Remove Curse",23,20,70
"Blood-Mage","Crusade",13,"Sense Unseen",26,24,50
"Blood-Mage","Crusade",14,"Protection from Evil",29,23,60
"Blood-Mage","Crusade",15,"Judgment Thunder",34,32,85
"Blood-Mage","Crusade",16,"Holy Word",40,35,85
"Blood-Mage","Crusade",17,"Unbarring Ways",6,5,33
"Blood-Mage","Crusade",18,"Arrest",18,14,50
"Blood-Mage","Crusade",19,"Angelic Cloak",21,16,60
"Blood-Mage","Crusade",20,"Dispel Undead & Demons",25,20,65
"Blood-Mage","Crusade",21,"Dispel Evil",32,27,70
"Blood-Mage","Crusade",22,"Holy Blade",34,75,95
"Blood-Mage","Crusade",23,"Star Burst",35,45,80
"Blood-Mage","Crusade",24,"Summon Angel",44,100,90
"Blood-Mage","Crusade",25,"Heroism",9,9,50
"Blood-Mage","Crusade",26,"Dispel Curse",30,35,80
"Blood-Mage","Crusade",27,"Banish Evil",32,32,75
"Blood-Mage","Crusade",28,"Armageddon",36,22,80
"Blood-Mage","Crusade",29,"An Eye for an Eye",40,40,80
"Blood-Mage","Crusade",30,"Wrath of the God",43,65,90
"Blood-Mage","Crusade",31,"Divine Intervention",46,90,90
"Blood-Mage","Crusade",32,"Crusade",48,100,85
"Blood-Mage","Armageddon",1,"Lightning Bolt",1,3,30
"Blood-Mage","Armageddon",2,"Frost Bolt",3,3,30
"Blood-Mage","Armageddon",3,"Fire Bolt",5,4,40
"Blood-Mage","Armageddon",4,"Acid Bolt",7,5,40
"Blood-Mage","Armageddon",5,"Lightning Ball",9,7,40
"Blood-Mage","Armageddon",6,"Frost Ball",11,8,45
"Blood-Mage","Armageddon",7,"Fire Ball",13,12,45
"Blood-Mage","Armageddon",8,"Acid Ball",15,13,50
"Blood-Mage","Armageddon",9,"Shard Bolt",17,13,50
"Blood-Mage","Armageddon",10,"Gravity Bolt",20,17,60
"Blood-Mage","Armageddon",11,"Plasma Bolt",22,19,60
"Blood-Mage","Armageddon",12,"Meteor",23,25,60
"Blood-Mage","Armageddon",13,"Thunderclap",25,25,60
"Blood-Mage","Armageddon",14,"Windblast",30,27,60
"Blood-Mage","Armageddon",15,"Hellstorm",32,30,60
"Blood-Mage","Armageddon",16,"Rocket",34,40,60
"Blood-Mage","Armageddon",17,"Ice Bolt",20,20,60
"Blood-Mage","Armageddon",18,"Water Ball",22,25,60
